SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,TotalServices,AvgMonthlyCharges,ChargeEvolution,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_1-2 Years,TenureGroup_2-3 Years,TenureGroup_3-4 Years,TenureGroup_4-5 Years,TenureGroup_5+ Years
1,1,1,72,1,1,88.05,6425.65,0,9,89.24513888888889,-1.1951388888888914,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True
0,0,0,8,1,0,71.15,563.65,1,6,70.45625,0.6937500000000085,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,1,0,61,1,1,101.05,5971.25,0,6,97.88934426229508,3.1606557377049143,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True
0,0,0,64,1,1,84.3,5289.05,0,5,82.64140625,1.6585937499999943,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1,1,0,71,1,0,23.95,1756.2,0,8,24.735211267605635,-0.7852112676056358,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True
0,1,1,65,1,1,99.05,6416.7,0,7,98.71846153846154,0.33153846153845734,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True
0,0,0,3,1,0,19.6,61.35,0,7,20.45,-0.8499999999999979,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
0,0,0,1,1,1,45.65,45.65,1,2,45.65,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,1,30,1,0,64.5,1929.95,0,5,64.33166666666666,0.16833333333333655,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False
0,1,1,15,1,1,69.5,1071.4,0,6,71.42666666666668,-1.9266666666666765,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False
0,1,1,8,1,1,68.55,564.35,0,5,70.54375,-1.9937500000000057,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,0,0,7,1,0,95.0,655.5,1,5,93.64285714285714,1.3571428571428612,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
0,1,1,70,1,1,108.15,7930.55,0,8,113.29357142857143,-5.14357142857142,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True
0,1,1,62,1,0,86.1,5215.25,0,8,84.11693548387096,1.9830645161290334,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,1,6,1,0,19.7,113.5,0,7,18.916666666666668,0.7833333333333314,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0,1,1,14,1,1,80.9,1152.8,0,3,82.34285714285714,-1.442857142857136,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,0,0,22,1,1,84.15,1821.95,0,4,82.81590909090909,1.3340909090909179,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0,1,1,22,1,0,20.15,419.9,0,7,19.086363636363636,1.0636363636363626,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False
0,1,1,16,1,0,64.25,1024.0,0,5,64.0,0.25,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False
0,0,0,10,1,0,25.7,251.6,0,8,25.16,0.5399999999999991,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False
0,0,1,13,1,1,56.0,764.55,0,4,58.81153846153846,-2.8115384615384613,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,1,0,20,1,0,82.4,1592.35,1,4,79.61749999999999,2.782500000000013,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,0,0,2,1,1,69.7,135.2,0,2,67.6,2.1000000000000085,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,53,1,1,73.9,3958.25,0,7,74.68396226415095,-0.7839622641509436,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
0,1,1,11,1,0,20.6,233.9,0,7,21.263636363636365,-0.663636363636364,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
0,1,0,69,1,0,19.9,1363.45,0,7,19.76014492753623,0.13985507246376727,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True
0,0,0,4,1,1,70.9,273.0,1,2,68.25,2.6500000000000057,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0,72,1,1,89.05,6254.45,0,9,86.86736111111111,2.1826388888888886,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True
1,1,0,58,0,1,45.3,2651.2,1,5,45.710344827586205,-0.4103448275862078,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
0,1,1,16,1,0,20.4,321.4,0,7,20.0875,0.3125,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False
0,1,0,43,1,1,84.25,3539.25,0,5,82.30813953488372,1.941860465116278,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,1,0,2,1,1,104.4,242.8,1,7,121.4,-17.0,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,1,0,14,1,0,81.95,1181.75,0,7,84.41071428571429,-2.460714285714289,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False
0,1,0,53,1,1,94.85,5000.2,1,5,94.3433962264151,0.5066037735848994,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False
0,0,0,32,1,0,20.55,654.55,0,7,20.4546875,0.09531250000000213,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,1,0,34,1,0,24.7,780.2,0,8,22.947058823529414,1.7529411764705856,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
1,0,0,15,1,1,74.45,1145.7,1,3,76.38000000000001,-1.9300000000000068,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,0,0,7,1,0,76.45,503.6,1,3,71.94285714285715,4.507142857142853,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,1,15,1,1,105.35,1559.25,0,7,103.95,1.3999999999999915,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0,1,0,61,1,1,20.55,1252.0,0,7,20.524590163934427,0.0254098360655739,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0,0,1,0,0,29.95,29.95,1,3,29.95,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,1,1,0,45.3,45.3,0,2,45.3,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0,8,1,0,84.5,662.65,1,4,82.83125,1.6687500000000028,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,1,1,33,1,0,74.75,2453.3,0,6,74.34242424242424,0.40757575757575637,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False
0,0,0,13,1,1,79.25,1111.65,1,4,85.51153846153846,-6.261538461538464,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,1,0,1,0,1,24.8,24.8,1,2,24.8,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,20,1,1,51.8,1023.85,0,3,51.1925,0.6074999999999946,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,0,0,3,0,0,30.4,82.15,0,3,27.383333333333336,3.016666666666662,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,13,1,0,19.65,244.8,0,7,18.83076923076923,0.8192307692307672,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False
0,1,0,40,1,0,56.6,2379.1,0,4,59.4775,-2.8774999999999977,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,1,1,43,1,1,71.9,3173.35,0,6,73.79883720930232,-1.8988372093023145,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False
0,1,0,6,1,1,91.0,531.0,1,5,88.5,2.5,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,1,1,69,1,0,19.75,1375.4,0,7,19.933333333333334,-0.18333333333333357,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True
0,1,1,72,1,0,109.7,8129.3,0,8,112.90694444444445,-3.2069444444444457,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True
0,1,1,59,1,0,19.3,1192.7,0,7,20.215254237288136,-0.9152542372881349,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False
0,1,0,20,1,1,96.55,1901.65,0,6,95.08250000000001,1.467499999999987,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False
0,1,1,24,1,1,24.1,587.4,0,8,24.474999999999998,-0.37499999999999645,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False
0,0,0,59,1,1,111.35,6519.75,0,8,110.5042372881356,0.8457627118643956,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False
0,1,1,72,1,1,112.25,8041.65,0,8,111.68958333333333,0.5604166666666686,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True
0,0,1,1,1,0,20.75,20.75,0,7,20.75,0.0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0,1,0,27,1,1,101.9,2681.15,0,6,99.30185185185185,2.598148148148155,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,False
0,0,0,14,1,1,80.05,1112.3,0,4,79.45,0.5999999999999943,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0,1,1,71,1,0,105.55,7405.5,0,7,104.30281690140845,1.2471830985915489,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,13,1,1,78.3,1033.95,0,3,79.53461538461539,-1.2346153846153953,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
0,0,0,44,1,0,68.85,2958.95,0,2,67.24886363636364,1.601136363636357,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
